date,close,company,price_change,volume_change,high_low_ratio,target,headline,news_count_log,volume_log,day_of_week,month,quarter,is_monday,is_friday,company_encoded
2025-06-23,17.45,Infosys,0.0238,-2.156534780271784,0.0,1,Infosys market update,0.6931471805599453,16.541584091938464,0,6,2,1,0,1
2025-06-24,17.65,Infosys,0.011,-1.4204807792747633,0.0,1,Infosys market update,0.6931471805599453,15.986128862273876,1,6,2,0,0,1
2025-06-25,17.85,Infosys,0.0115,0.5600710067307556,0.0,1,Infosys market update,0.6931471805599453,16.19935309746089,2,6,2,0,0,1
2025-06-26,17.94,Infosys,0.0049,0.7187807242153257,0.0,0,Infosys market update,0.6931471805599453,16.4777053542749,3,6,2,0,0,1
2025-06-27,17.86,Infosys,-0.0043,-0.138359594813169,0.0,1,Infosys market update,0.6931471805599453,16.418355860929253,4,6,2,0,1,1
2025-06-30,17.87,Infosys,0.0005,-0.13441551702559096,-3.469446951953614e-18,1,Infosys market update,0.6931471805599453,16.36050058508312,0,6,2,1,0,1
2025-07-01,18.23,Infosys,0.02,0.4373243943397007,0.0,0,Infosys market update,0.6931471805599453,16.52423393243444,1,7,3,0,0,1
2025-07-02,18.21,Infosys,-0.0011,-1.2003191449800366,0.0,1,Infosys market update,0.6931471805599453,16.059226468705873,2,7,3,0,0,1
2025-07-03,18.28,Infosys,0.0042,-1.9523154728283674,-3.469446951953614e-18,0,Infosys market update,0.6931471805599453,15.266492101046168,3,7,3,0,0,1
2025-07-07,18.15,Infosys,-0.0074,1.722865655870886,0.0,1,Infosys market update,0.6931471805599453,15.989170888643551,0,7,3,1,0,1
2025-07-08,18.22,Infosys,0.0037,0.5493059796802109,0.0,0,Infosys market update,0.6931471805599453,16.19805229338989,1,7,3,0,0,1
2025-07-09,18.15,Infosys,-0.0037,0.5015298505026018,0.0,0,Infosys market update,0.6931471805599453,16.387573095133106,2,7,3,0,0,1
2025-07-10,17.45,Infosys,-0.0383,1.756781808220515,0.0,1,Infosys market update,0.6931471805599453,17.12631999571819,3,7,3,0,0,1
2025-07-11,17.54,Infosys,0.005,-1.3104327161380345,0.0,0,Infosys market update,0.6931471805599453,16.61651671531446,4,7,3,0,1,1
2025-07-14,17.37,Infosys,-0.0099,-0.3192592356876758,0.0,1,Infosys market update,0.6931471805599453,16.489328187092386,0,7,3,1,0,1
2025-07-15,17.57,Infosys,0.0117,-0.07058872932975875,-3.469446951953614e-18,1,Infosys market update,0.6931471805599453,16.455538915978824,1,7,3,0,0,1
2025-07-16,17.84,Infosys,0.0154,0.313680298168975,0.0,0,Infosys market update,0.6931471805599453,16.57014538170521,2,7,3,0,0,1
2025-07-17,17.81,Infosys,-0.0016,-0.3800502791503386,0.0,0,Infosys market update,0.6931471805599453,16.420272243481307,3,7,3,0,0,1
2025-07-18,17.56,Infosys,-0.0141,-0.8618048668257392,0.0,0,Infosys market update,0.6931471805599453,16.088337331814603,4,7,3,0,1,1
2025-07-21,17.54,Infosys,-0.0011,0.44515194493557925,0.0,1,Infosys market update,0.6931471805599453,16.25518454566179,0,7,3,1,0,1
2025-07-22,17.61,Infosys,0.0038,1.2315667695475943,0.0,1,Infosys market update,0.6931471805599453,16.753110467071778,1,7,3,0,0,1
2025-07-23,17.79,Infosys,0.0104,0.7004234213475603,0.0,0,Infosys market update,0.6931471805599453,17.023919839164396,2,7,3,0,0,1
2025-07-24,17.05,Infosys,-0.0417,-1.3405484089217659,0.0,0,Infosys market update,0.6931471805599453,16.501703690851024,3,7,3,0,0,1
2025-07-25,16.75,Infosys,-0.0175,0.6811379942437215,0.0,0,Infosys market update,0.6931471805599453,16.764559997867334,4,7,3,0,1,1
2025-07-28,16.55,Infosys,-0.0121,0.34994546308122226,0.0,1,Infosys market update,0.6931471805599453,16.893523080182685,0,7,3,1,0,1
2025-07-29,16.6,Infosys,0.0029,-1.5953959122364876,0.0,0,Infosys market update,0.6931471805599453,16.263381525678945,1,7,3,0,0,1
2025-07-30,16.35,Infosys,-0.0151,0.3735327646516829,0.0,0,Infosys market update,0.6931471805599453,16.401679411791946,2,7,3,0,0,1
2025-07-31,16.12,Infosys,-0.0136,0.48236897805164225,0.0,0,Infosys market update,0.6931471805599453,16.5834887304352,3,7,3,0,0,1
2025-08-01,15.82,Infosys,-0.0185,0.6052483961799473,0.0,1,Infosys market update,0.6931471805599453,16.815155218142944,4,8,3,0,1,1
2025-08-04,15.89,Infosys,0.0043,-0.2265575847170448,0.0,0,Infosys market update,0.6931471805599453,16.72273948755376,0,8,3,1,0,1
2025-08-05,15.62,Infosys,-0.017,0.5473057352487842,0.0,0,Infosys market update,0.6931471805599453,16.9307976743746,1,8,3,0,0,1
2025-08-06,15.5,Infosys,-0.008,-0.7324026305834359,0.0,0,Infosys market update,0.6931471805599453,16.648282687052422,2,8,3,0,0,1
2025-08-07,15.45,Infosys,-0.0031,0.3868524145633818,0.0,0,Infosys market update,0.6931471805599453,16.791881657767128,3,8,3,0,0,1
2025-08-08,15.42,Infosys,-0.0019,-0.8923551598616893,0.0,0,Infosys market update,0.6931471805599453,16.448111446692415,4,8,3,0,1,1
2025-08-11,15.41,Infosys,-0.0006,0.9397140021544184,0.0,1,Infosys market update,0.6931471805599453,16.81930033249474,0,8,3,1,0,1
2025-08-12,15.5,Infosys,0.0056,-0.22334073512794175,0.0,1,Infosys market update,0.6931471805599453,16.728029740987886,1,8,3,0,0,1
2025-08-13,15.8,Infosys,0.0193,1.019998097449969,0.0,0,Infosys market update,0.6931471805599453,17.133641534628584,2,8,3,0,0,1
2025-08-14,15.78,Infosys,-0.0012,-1.013755794257712,0.0,1,Infosys market update,0.6931471805599453,16.742701697268398,3,8,3,0,0,1
2025-08-15,15.97,Infosys,0.0122,-1.8181258383051888,0.0,0,Infosys market update,0.6931471805599453,16.012835241400822,4,8,3,0,1,1
2025-08-18,15.82,Infosys,-0.0091,0.5546961311617764,0.0,1,Infosys market update,0.6931471805599453,16.22390515580541,0,8,3,1,0,1
2025-08-19,16.01,Infosys,0.0116,1.3081536633384319,0.0,1,Infosys market update,0.6931471805599453,16.755904577828407,1,8,3,0,0,1
2025-08-20,16.4,Infosys,0.0247,0.5099164345154993,0.0,1,Infosys market update,0.6931471805599453,16.94881110869878,2,8,3,0,0,1
2025-08-21,16.44,Infosys,0.0024,-0.3507101827365305,0.0,1,Infosys market update,0.6931471805599453,16.80994704234598,3,8,3,0,0,1
2025-08-22,16.72,Infosys,0.017,1.3049964264655178,0.0,0,Infosys market update,0.6931471805599453,17.34049958368211,4,8,3,0,1,1
2025-08-25,16.71,Infosys,-0.0006,-1.7101712570252348,0.0,0,Infosys market update,0.6931471805599453,16.659687173374476,0,8,3,1,0,1
2025-08-26,16.61,Infosys,-0.0063,-0.38440106240931543,0.0,1,Infosys market update,0.6931471805599453,16.50812226308118,1,8,3,0,0,1
2025-08-27,16.74,Infosys,0.0081,-0.944218872449372,0.0,0,Infosys market update,0.6931471805599453,16.144240963965867,2,8,3,0,0,1
2025-08-28,16.39,Infosys,-0.0207,2.315425387557648,0.0,0,Infosys market update,0.6931471805599453,17.15965426147798,3,8,3,0,0,1
2025-08-29,16.22,Infosys,-0.0106,-1.2656453710041626,0.0,1,Infosys market update,0.6931471805599453,16.668134353233064,4,8,3,0,1,1
2025-09-02,16.29,Infosys,0.0042,-0.6459795784660275,0.0,0,Infosys market update,0.6931471805599453,16.418429920734503,1,9,3,0,0,1
2025-09-03,16.05,Infosys,-0.0148,0.9022466801729139,0.0,0,Infosys market update,0.6931471805599453,16.773727914666882,2,9,3,0,0,1
2025-09-04,16.0,Infosys,-0.003,-0.6175660768819963,0.0,0,Infosys market update,0.6931471805599453,16.534678790729902,3,9,3,0,0,1
2025-09-05,15.8,Infosys,-0.0127,1.085078595488978,0.0,1,Infosys market update,0.6931471805599453,16.968417548618003,4,9,3,0,1,1
2025-09-08,16.19,Infosys,0.025,0.24516024439085324,0.0,1,Infosys market update,0.6931471805599453,17.056065718597395,0,9,3,1,0,1
2025-09-09,16.4,Infosys,0.0131,-1.3848714726752531,0.0,0,Infosys market update,0.6931471805599453,16.51552193412128,1,9,3,0,0,1
2025-09-10,16.37,Infosys,-0.0018,0.47760050342529103,0.0,1,Infosys market update,0.6931471805599453,16.695427914095983,2,9,3,0,0,1
2025-09-11,16.46,Infosys,0.0053,1.3018333977297774,0.0,0,Infosys market update,0.6931471805599453,17.224596774118073,3,9,3,0,0,1
2025-09-12,16.36,Infosys,-0.0064,-2.063398602397193,0.0,0,Infosys market update,0.6931471805599453,16.377910591736704,4,9,3,0,1,1
2025-09-15,16.32,Infosys,-0.0024,0.9468249989720859,0.0,1,Infosys market update,0.6931471805599453,16.75217205498373,0,9,3,1,0,1
2025-09-16,16.45,Infosys,0.0083,-0.14089865529653156,0.0,1,Infosys market update,0.6931471805599453,16.691862326837402,1,9,3,0,0,1
2025-09-17,17.05,Infosys,0.0363,1.4389329534959754,0.0,0,Infosys market update,0.6931471805599453,17.282832733218342,2,9,3,0,0,1
2025-09-18,16.94,Infosys,-0.0062,-2.1369281914887996,0.0,0,Infosys market update,0.6931471805599453,16.399191154510916,3,9,3,0,0,1
2025-09-19,16.36,Infosys,-0.0341,3.0512020386490395,3.469446951953614e-18,1,Infosys market update,0.6931471805599453,17.817743504517438,4,9,3,0,1,1
2025-09-22,16.54,Infosys,0.0106,-2.840179957124702,0.0,0,Infosys market update,0.6931471805599453,16.52317408431744,0,9,3,1,0,1
2025-09-23,16.28,Infosys,-0.0157,-0.6815114058059317,0.0,1,Infosys market update,0.6931471805599453,16.25997717152666,1,9,3,0,0,1
2025-09-24,16.42,Infosys,0.0089,0.9874934424156971,0.0,0,Infosys market update,0.6931471805599453,16.651637359660445,2,9,3,0,0,1
2025-09-25,15.95,Infosys,-0.0288,0.1349750382138688,0.0,0,Infosys market update,0.6931471805599453,16.696460345955593,3,9,3,0,0,1
2025-09-26,15.93,Infosys,-0.0012,0.24492623598233865,0.0,0,Infosys market update,0.6931471805599453,16.78405152604329,4,9,3,0,1,1
2025-09-29,15.74,Infosys,-0.0121,0.005716256000068142,0.0,0,Infosys market update,0.6931471805599453,16.779251574756504,0,9,3,1,0,1
2025-09-30,15.69,Infosys,-0.0031,-0.9694928541701727,0.0,1,Infosys market update,0.6931471805599453,16.405617785620734,1,9,3,0,0,1
2025-10-01,15.79,Infosys,0.0061,0.46823638920188343,0.0,0,Infosys market update,0.6931471805599453,16.58177941435548,2,10,4,0,0,1
2025-10-02,15.57,Infosys,-0.0134,-0.3698222979123044,0.0,1,Infosys market update,0.6931471805599453,16.43573457748646,3,10,4,0,0,1
2025-10-03,15.65,Infosys,0.005,0.264254773427508,0.0,1,Infosys market update,0.6931471805599453,16.530874018541606,4,10,4,0,1,1
2025-10-06,16.09,Infosys,0.0283,0.850604351591471,0.0,0,Infosys market update,0.6931471805599453,16.864333307507085,0,10,4,1,0,1
2025-10-07,15.81,Infosys,-0.018,-0.8538463624861412,0.0,1,Infosys market update,0.6931471805599453,16.53539057670272,1,10,4,0,0,1
2025-10-08,16.14,Infosys,0.0214,-0.34641332957539905,0.0,1,Infosys market update,0.6931471805599453,16.398095868368983,2,10,4,0,0,1
2025-10-09,16.45,Infosys,0.0191,1.1612074219506103,0.0,0,Infosys market update,0.6931471805599453,16.865063227592866,3,10,4,0,0,1
2025-10-10,15.99,Infosys,-0.0281,-0.8636160918515202,0.0,1,Infosys market update,0.6931471805599453,16.532368589329515,4,10,4,0,1,1
2025-10-13,16.18,Infosys,0.0121,-1.0830364352344866,0.0,0,Infosys market update,0.6931471805599453,16.114067649441502,0,10,4,1,0,1
2025-10-14,15.89,Infosys,-0.0179,1.5792540181900703,0.0,0,Infosys market update,0.6931471805599453,16.76946209630299,1,10,4,0,0,1
2025-10-15,15.85,Infosys,-0.0024,0.546705250657368,0.0,0,Infosys market update,0.6931471805599453,16.977320712926968,2,10,4,0,0,1
2025-10-16,15.5,Infosys,-0.0225,0.6848622448257744,0.0,1,Infosys market update,0.6931471805599453,17.241689973744982,3,10,4,0,0,1
2025-10-17,15.75,Infosys,0.0162,-2.1116803773806803,0.0,1,Infosys market update,0.6931471805599453,16.370767013742604,4,10,4,0,1,1
2025-10-20,16.31,Infosys,0.0355,1.0859742328517545,0.0,1,Infosys market update,0.6931471805599453,16.80486760286464,0,10,4,1,0,1
2025-10-21,16.79,Infosys,0.0296,0.5531006452511337,0.0,1,Infosys market update,0.6931471805599453,17.015276995989595,1,10,4,0,0,1
2025-10-22,16.85,Infosys,0.0034,-0.1499491403374777,0.0,1,Infosys market update,0.6931471805599453,16.95157422042362,2,10,4,0,0,1
2025-10-23,16.9,Infosys,0.0034,-1.2548211196391315,0.0,0,Infosys market update,0.6931471805599453,16.464433419929346,3,10,4,0,0,1
2025-10-24,16.86,Infosys,-0.0029,-1.3100271589162036,0.0,0,Infosys market update,0.6931471805599453,15.954694096767826,4,10,4,0,1,1
2025-10-27,16.68,Infosys,-0.0105,0.778279699210653,0.0,0,Infosys market update,0.6931471805599453,16.257831592995473,0,10,4,1,0,1
2025-10-28,16.53,Infosys,-0.0088,0.8180034529637333,0.0,0,Infosys market update,0.6931471805599453,16.57762593822941,1,10,4,0,0,1
2025-10-29,16.52,Infosys,-0.0006,-0.337534701600217,0.0,0,Infosys market update,0.6931471805599453,16.443665890464214,2,10,4,0,0,1
2025-10-30,16.29,Infosys,-0.0142,0.07061939995114085,0.0,0,Infosys market update,0.6931471805599453,16.46362680285231,3,10,4,0,0,1
2025-10-31,16.22,Infosys,-0.0042,-0.10950090861168962,0.0,0,Infosys market update,0.6931471805599453,16.415188378961776,4,10,4,0,1,1
2025-11-03,16.06,Infosys,-0.0097,-0.22597238885738655,0.0,0,Infosys market update,0.6931471805599453,16.32297754866629,0,11,4,1,0,1
2025-11-04,15.96,Infosys,-0.0067,-0.3329539439220111,0.0,1,Infosys market update,0.6931471805599453,16.190667536792443,1,11,4,0,0,1
2025-11-05,16.07,Infosys,0.0074,-0.36086585661310044,0.0,0,Infosys market update,0.6931471805599453,16.047984404322953,2,11,4,0,0,1
2025-11-06,15.84,Infosys,-0.0146,0.28614671612319326,0.0,1,Infosys market update,0.6931471805599453,16.151685250648708,3,11,4,0,0,1
2025-11-07,16.15,Infosys,0.0198,-0.6334327286012031,0.0,1,Infosys market update,0.6931471805599453,15.906695500204366,4,11,4,0,1,1
2025-11-10,16.41,Infosys,0.0158,0.5281976190809392,0.0,1,Infosys market update,0.6931471805599453,16.10702469343757,0,11,4,1,0,1
2025-11-11,16.65,Infosys,0.0149,-0.12402451688858185,0.0,1,Infosys market update,0.6931471805599453,16.053055777498006,1,11,4,0,0,1
2025-11-12,16.73,Infosys,0.0047,0.4104270961019334,0.0,0,Infosys market update,0.6931471805599453,16.206060831266246,2,11,4,0,0,1
2025-11-13,16.6,Infosys,-0.0076,-0.13469701196348668,0.0,0,Infosys market update,0.6931471805599453,16.14813016527365,3,11,4,0,0,1
2025-11-14,16.3,Infosys,-0.0183,0.24516024439085324,0.0,1,Infosys market update,0.6931471805599453,16.235754323326354,4,11,4,0,1,1
2025-11-17,16.42,Infosys,0.0072,-0.18248006613872395,0.0,1,Infosys market update,0.6931471805599453,16.159870886999478,0,11,4,1,0,1
2025-11-18,16.59,Infosys,0.0107,0.8205983902933026,0.0,1,Infosys market update,0.6931471805599453,16.48074378979564,1,11,4,0,0,1
2025-11-19,16.94,Infosys,0.0212,-1.5490291276610981,0.0,0,Infosys market update,0.6931471805599453,15.870621112284452,2,11,4,0,0,1
2025-11-20,16.77,Infosys,-0.0104,1.1613504268665793,0.0,1,Infosys market update,0.6931471805599453,16.337632786967454,3,11,4,0,0,1
2025-11-21,17.33,Infosys,0.0333,0.7484995101633739,0.0,0,Infosys market update,0.6931471805599453,16.628341166494064,4,11,4,0,1,1
2025-11-24,16.9,Infosys,-0.0243,-0.6873567144840843,0.0,1,Infosys market update,0.6931471805599453,16.363000772331926,0,11,4,1,0,1
2025-11-25,16.91,Infosys,0.0006,-0.5204447004156394,0.0,1,Infosys market update,0.6931471805599453,16.16050368305576,1,11,4,0,0,1
2025-11-26,17.05,Infosys,0.0081,-0.6031195371839224,0.0,1,Infosys market update,0.6931471805599453,15.926935266562529,2,11,4,0,0,1
2025-11-28,17.11,Infosys,0.0034,-1.9801122071892074,0.0,0,Infosys market update,0.6931471805599453,15.120839139677638,4,11,4,0,1,1
2025-12-01,17.08,Infosys,-0.0017,1.0091246862862644,0.0,0,Infosys market update,0.6931471805599453,15.52178493937601,0,12,4,1,0,1
2025-12-02,17.04,Infosys,-0.0023,0.4957811760447389,0.0,1,Infosys market update,0.6931471805599453,15.709044269853653,1,12,4,0,0,1
2025-12-03,17.29,Infosys,0.0144,0.30121308493668963,0.0,1,Infosys market update,0.6931471805599453,15.81870543827798,2,12,4,0,0,1
2025-12-04,17.9,Infosys,0.0357,2.095375192770233,0.0,0,Infosys market update,0.6931471805599453,16.722395278880356,3,12,4,0,0,1
2025-12-05,17.69,Infosys,-0.012,-1.726088105344834,0.0,0,Infosys market update,0.6931471805599453,16.034529351051898,4,12,4,0,1,1
2025-12-08,17.35,Infosys,-0.0194,-0.6297121142054851,0.0,1,Infosys market update,0.6931471805599453,15.790910297434703,0,12,4,1,0,1
2025-12-09,17.37,Infosys,0.0017,1.9456115258768159,0.0,1,Infosys market update,0.6931471805599453,16.620627032399216,1,12,4,0,0,1
2025-12-10,17.69,Infosys,0.018,-1.257624780538409,0.0,0,Infosys market update,0.6931471805599453,16.132353621289344,2,12,4,0,0,1
2025-12-11,17.42,Infosys,-0.0149,0.6429111433327223,0.0,0,Infosys market update,0.6931471805599453,16.37942099131562,3,12,4,0,0,1
2025-12-12,17.4,Infosys,-0.0011,-1.262034247750185,0.0,0,Infosys market update,0.6931471805599453,15.889424475439666,4,12,4,0,1,1
2025-12-16,17.39,Infosys,-0.0006,1.353806163498347,0.0,1,Infosys market update,0.6931471805599453,16.458759163327823,1,12,4,0,0,1
2025-12-17,17.83,Infosys,0.0253,0.34706009933431536,0.0,1,Infosys market update,0.6931471805599453,16.586529361025573,2,12,4,0,0,1
2025-12-18,18.77,Infosys,0.0527,1.4900164733917733,3.469446951953614e-18,1,Infosys market update,0.6931471805599453,17.200798757028128,3,12,4,0,0,1
2025-12-19,19.79,Infosys,0.0542,3.0043138616975567,3.469446951953614e-18,0,Infosys market update,0.6931471805599453,18.592158729489366,4,12,4,0,1,1
2025-12-22,18.75,Infosys,-0.0524,-3.235700014063419,3.469446951953614e-18,0,Infosys market update,0.6931471805599453,16.99101117329769,0,12,4,1,0,1
2025-12-23,18.18,Infosys,-0.0308,-1.4984540348960116,0.0,1,Infosys market update,0.6931471805599453,16.40265041346994,1,12,4,0,0,1
2025-12-24,18.27,Infosys,0.0054,0.012564212487849166,0.0,1,Infosys market update,0.6931471805599453,16.400451137304938,2,12,4,0,0,1
2025-12-26,18.39,Infosys,0.0064,-1.8825213384129587,0.0,0,Infosys market update,0.6931471805599453,15.640704964464884,4,12,4,0,1,1
2025-12-29,18.04,Infosys,-0.0192,-0.036663593898578914,0.0,0,Infosys market update,0.6931471805599453,15.619791472338784,0,12,4,1,0,1
2025-12-30,17.66,Infosys,-0.0212,0.33368728704072204,0.0,0,Infosys market update,0.6931471805599453,15.742296281121412,1,12,4,0,0,1
2025-12-31,17.44,Infosys,-0.0122,-1.080732867798671,0.0,1,Infosys market update,0.6931471805599453,15.324929441344715,2,12,4,0,0,1
2026-01-02,17.77,Infosys,0.0185,1.4810156573815454,0.0,0,Infosys market update,0.6931471805599453,15.935097985654508,4,1,1,0,1,1
2026-01-05,17.31,Infosys,-0.0259,1.5874081294266487,0.0,1,Infosys market update,0.6931471805599453,16.59425535513182,0,1,1,1,0,1
2026-01-06,17.72,Infosys,0.0238,-0.7826626256821289,0.0,1,Infosys market update,0.6931471805599453,16.29262870596186,1,1,1,0,0,1
2026-01-07,17.84,Infosys,0.0072,-0.7372903299649055,0.0,0,Infosys market update,0.6931471805599453,16.00828089655825,2,1,1,0,0,1
2026-01-08,17.66,Infosys,-0.0104,-0.4683870435605504,0.0,0,Infosys market update,0.6931471805599453,15.825280560414296,3,1,1,0,0,1
2026-01-09,17.45,Infosys,-0.0116,-0.4078270329653429,0.0,0,Infosys market update,0.6931471805599453,15.664957162345639,4,1,1,0,1,1
2026-01-12,17.42,Infosys,-0.0017,1.6767633395024677,0.0,0,Infosys market update,0.6931471805599453,16.365861646547504,0,1,1,1,0,1
2026-01-13,17.15,Infosys,-0.0157,1.1018709364922668,0.0,1,Infosys market update,0.6931471805599453,16.8069085018679,1,1,1,0,0,1
2026-01-14,18.94,Infosys,0.1045,1.5368395778496304,3.469446951953614e-18,0,Infosys market update,0.6931471805599453,17.442698128753268,2,1,1,0,0,1
2026-01-15,18.42,Infosys,-0.0274,-1.7053176939763997,0.0,0,Infosys market update,0.6931471805599453,16.764035965770116,3,1,1,0,0,1
2026-01-16,18.24,Infosys,-0.0101,-1.0357009359864346,0.0,0,Infosys market update,0.6931471805599453,16.36438533186939,4,1,1,0,1,1
2026-01-20,17.82,Infosys,-0.0225,-0.945700858148856,0.0,1,Infosys market update,0.6931471805599453,15.999920150797816,1,1,1,0,0,1
2026-01-21,17.92,Infosys,0.0055,0.1404100538012424,0.0,0,Infosys market update,0.6931471805599453,16.046803817453544,2,1,1,0,0,1
2026-01-22,17.9,Infosys,-0.0011,-0.6125190194273383,0.0,0,Infosys market update,0.6931471805599453,15.809707479202409,3,1,1,0,0,1
2026-01-23,17.85,Infosys,-0.0027,-1.346269174916186,0.0,1,Infosys market update,0.6931471805599453,15.285134756683103,4,1,1,0,1,1
2026-01-26,18.16,Infosys,0.017,0.45735834336410475,0.0,0,Infosys market update,0.6931471805599453,15.456912339312101,0,1,1,1,0,1
2026-01-27,17.86,Infosys,-0.0162,1.083584861412579,0.0,0,Infosys market update,0.6931471805599453,15.88996480875804,1,1,1,0,0,1
2026-01-28,17.55,Infosys,-0.0175,0.25682530687946875,0.0,0,Infosys market update,0.6931471805599453,15.98218440014501,2,1,1,0,0,1
2026-01-29,17.37,Infosys,-0.01,1.348935814686449,0.0,0,Infosys market update,0.6931471805599453,16.532447884653163,3,1,1,0,0,1
2026-01-30,17.21,Infosys,-0.0096,0.3461714328665924,0.0,1,Infosys market update,0.6931471805599453,16.659867521785987,4,1,1,0,1,1
2026-02-02,17.95,Infosys,0.0432,-0.48929269351819055,3.469446951953614e-18,0,Infosys market update,0.6931471805599453,16.469020162808985,0,2,1,1,0,1
2026-02-03,16.95,Infosys,-0.0556,1.7365579016631278,3.469446951953614e-18,0,Infosys market update,0.6931471805599453,17.198177336963774,1,2,1,0,0,1
2026-02-04,16.39,Infosys,-0.0335,0.2640230275390862,3.469446951953614e-18,1,Infosys market update,0.6931471805599453,17.293224468401327,2,2,1,0,0,1
2026-02-05,16.44,Infosys,0.0036,-2.0988604318646034,0.0,1,Infosys market update,0.6931471805599453,16.428722541203932,3,2,1,0,0,1
2026-02-06,16.48,Infosys,0.0024,0.19827617447566678,0.0,0,Infosys market update,0.6931471805599453,16.498072064687076,4,2,1,0,1,1
2026-02-09,15.96,Infosys,-0.0315,-0.9150703914615134,0.0,1,Infosys market update,0.6931471805599453,16.145535802677006,0,2,1,1,0,1
2026-02-10,16.26,Infosys,0.0184,-0.05967435097205136,0.0,0,Infosys market update,0.6931471805599453,16.115903349620883,1,2,1,0,0,1
2026-02-11,15.43,Infosys,-0.0512,0.584365345967539,0.0,0,Infosys market update,0.6931471805599453,16.339068928932114,2,2,1,0,0,1
2026-02-12,13.91,Infosys,-0.0984,2.195773149934927,3.469446951953614e-18,1,Infosys market update,0.6931471805599453,17.29328313472861,3,2,1,0,0,1
2026-02-13,14.41,Infosys,0.0359,-1.2624353335497935,0.0,1,Infosys market update,0.6931471805599453,16.803125021073463,4,2,1,0,1,1
2026-02-17,14.44,Infosys,0.002,0.40526098220002926,3.469446951953614e-18,1,Infosys market update,0.6931471805599453,16.95402200009373,1,2,1,0,0,1
2026-02-18,14.73,Infosys,0.0203,-1.1699949302573196,0.0,0,Infosys market update,0.6931471805599453,16.501083425931675,2,2,1,0,0,1
2026-02-19,14.24,Infosys,-0.0332,0.548506134850292,0.0,1,Infosys market update,0.6931471805599453,16.709664100335,3,2,1,0,0,1
2026-02-20,14.34,Infosys,0.0069,-0.3302092957115065,0.0,0,Infosys market update,0.6931471805599453,16.578421412854336,4,2,1,0,1,1
2026-02-23,13.62,Infosys,-0.0505,1.019998097449969,3.469446951953614e-18,0,Infosys market update,0.6931471805599453,16.984023224155607,0,2,1,1,0,1
2026-02-24,13.55,Infosys,-0.005,0.1639543239317,0.0,1,Infosys market update,0.6931471805599453,17.040018532459452,1,2,1,0,0,1
2026-02-25,13.94,Infosys,0.0289,0.36782758695428647,3.469446951953614e-18,1,Infosys market update,0.6931471805599453,17.176042217617212,2,2,1,0,0,1
2026-02-26,14.39,Infosys,0.0323,-1.0398770018841061,0.0,0,Infosys market update,0.6931471805599453,16.774750046184227,3,2,1,0,0,1
2026-02-27,14.13,Infosys,-0.0177,-0.3286857243881553,0.0,0,Infosys market update,0.6931471805599453,16.644095619791635,4,2,1,0,1,1
2026-03-02,13.89,Infosys,-0.0173,-1.2213204810734803,0.0,1,Infosys market update,0.6931471805599453,16.170621780092723,0,3,1,1,0,1
2026-03-03,13.92,Infosys,0.0021,0.2360132385673387,0.0,1,Infosys market update,0.6931471805599453,16.25464382601532,1,3,1,0,0,1
2026-03-04,14.03,Infosys,0.0077,1.3641416981875685,0.0,1,Infosys market update,0.6931471805599453,16.811717768717735,2,3,1,0,0,1
2026-03-05,14.1,Infosys,0.0049,-0.7854963767067287,0.0,1,Infosys market update,0.6931471805599453,16.50894114472282,3,3,1,0,0,1
2026-03-06,14.13,Infosys,0.0028,0.09398617731588668,0.0,0,Infosys market update,0.6931471805599453,16.537950133661237,4,3,1,0,1,1
2026-03-09,14.11,Infosys,-0.0014,-0.09590059466585346,0.0,0,Infosys market update,0.6931471805599453,16.494667404032494,0,3,1,1,0,1
2026-03-10,13.74,Infosys,-0.0264,0.454839240515744,0.0,0,Infosys market update,0.6931471805599453,16.66545960504176,1,3,1,0,0,1
2026-03-11,13.58,Infosys,-0.0121,-0.2965930815315417,0.0,0,Infosys market update,0.6931471805599453,16.546841057737723,2,3,1,0,0,1
2026-03-12,13.16,Infosys,-0.031,0.18529413873233908,0.0,0,Infosys market update,0.6931471805599453,16.611119824936065,3,3,1,0,0,1
2026-03-13,12.99,Infosys,-0.0126,-1.1586315314087636,0.0,0,Infosys market update,0.6931471805599453,16.16273444821099,4,3,1,0,1,1
2026-03-16,12.98,Infosys,-0.0008,1.8166571248853904,0.0,0,Infosys market update,0.6931471805599453,16.9300564914545,0,3,1,1,0,1
2026-03-17,12.92,Infosys,-0.0045,-0.04232556819061438,0.0,0,Infosys market update,0.6931471805599453,16.906952976780286,1,3,1,0,0,1
2026-03-18,12.65,Infosys,-0.0212,0.390765354817989,3.469446951953614e-18,1,Infosys market update,0.6931471805599453,17.05213203325645,2,3,1,0,0,1
2026-03-19,12.77,Infosys,0.0101,-0.10144174314455125,3.469446951953614e-18,1,Infosys market update,0.6931471805599453,17.0066945179783,3,3,1,0,0,1
2026-03-20,12.84,Infosys,0.0054,3.0601114032035808,0.0,1,Infosys market update,0.6931471805599453,18.430428093810246,4,3,1,0,1,1
2026-03-23,13.02,Infosys,0.0137,-3.4832844011524977,0.0,0,Infosys market update,0.6931471805599453,16.587042534544988,0,3,1,1,0,1
2026-03-24,12.8,Infosys,-0.0165,-0.9531196320135555,0.0,1,Infosys market update,0.6931471805599453,16.2197403615554,1,3,1,0,0,1
