date,volume_change,high_low_ratio,target,headline,volume_log,day_of_week,month,quarter,is_monday,is_friday,company_encoded,news_count_log2,close_norm,price_change_norm
2023-02-27,-1.6044633330926714,0.0,0,Infosys market update,15.651303020932314,0,2,1,1,0,1,0.5265890341390445,-0.18870086233548466,-0.4945395734935574
2023-02-28,0.6253266062763244,-3.469446951953614e-18,1,Infosys market update,15.891170081822304,1,2,1,0,0,1,0.5265890341390445,-0.26639412573761484,-0.6483177712252789
2023-03-01,-1.5687235899384606,0.0,1,Infosys market update,15.272659622951728,2,3,1,0,0,1,0.5265890341390445,-0.23920148354686907,0.2633672581842126
2023-03-02,0.9543900431076796,0.0,1,Infosys market update,15.650170021175429,3,3,1,0,0,1,0.5265890341390445,-0.2120088413561247,0.23041478724170086
2023-03-03,0.2183025927882766,0.0,1,Infosys market update,15.727302530897305,4,3,1,0,1,1,0.5265890341390445,-0.18093153599527179,0.2908276506363057
2023-03-06,0.2446921997409217,-3.469446951953614e-18,0,Infosys market update,15.814785561387216,0,3,1,1,0,1,0.5265890341390445,-0.15373889380452602,0.25787517969379403
2023-03-07,-0.7947221916322484,0.0,0,Infosys market update,15.508480652000792,1,3,1,0,0,1,0.5265890341390445,-0.16927754648495177,-0.10460200067383517
2023-03-08,-0.3467200182844964,0.0,0,Infosys market update,15.37108366197457,2,3,1,0,0,1,0.5265890341390445,-0.18870086233548466,-0.16501486406844001
2023-03-09,0.8934638355008139,0.0,0,Infosys market update,15.722665177080389,3,3,1,0,0,1,0.5265890341390445,-0.34408738913974574,-1.3128592685659322
2023-03-10,0.0301049060334093,0.0,0,Infosys market update,15.72711035258362,4,3,1,0,1,1,0.5265890341390445,-0.3557413786500657,-0.11009407916425376
2023-03-13,1.6273698754350436,0.0,1,Infosys market update,16.404889904415423,0,3,1,1,0,1,0.5265890341390445,-0.49947391594400675,-1.257938483661746
2023-03-14,-1.498031314944725,0.0,0,Infosys market update,15.816666316424534,1,3,1,0,0,1,0.5265890341390445,-0.4800506000934739,0.2084464732800264
2023-03-15,1.6789783764706117,0.0,1,Infosys market update,16.518601884144555,2,3,1,0,0,1,0.5265890341390445,-0.6198984742173091,-1.2524464051713273
2023-03-16,-1.7553982408619853,0.0,0,Infosys market update,15.817369000069744,3,3,1,0,0,1,0.5265890341390445,-0.5266665581347525,0.8620038136398427
2023-03-17,1.7722835887793755,0.0,1,Infosys market update,16.563492821714814,4,3,1,0,1,1,0.5265890341390445,-0.6315524637276285,-0.9448900097078846
2023-03-20,-1.2568235469902218,0.0,0,Infosys market update,16.075522227748532,0,3,1,1,0,1,0.5265890341390445,-0.6198984742173091,0.14803360988542152
2023-03-21,0.8084571910332428,0.0,0,Infosys market update,16.39127818634169,1,3,1,0,0,1,0.5265890341390445,-0.6315524637276285,-0.11558615765467238
2023-03-22,-1.141450433465546,0.0,1,Infosys market update,15.949819119411334,2,3,1,0,0,1,0.5265890341390445,-0.7325537061503979,-0.9284137742366286
2023-03-23,1.277656626039317,0.0,0,Infosys market update,16.468224284486766,3,3,1,0,0,1,0.5265890341390445,-0.6160138110472028,1.1420998166511924
2023-03-24,-2.0155220085728365,0.0,1,Infosys market update,15.644887051277268,4,3,1,0,1,1,0.5265890341390445,-0.6626297690884807,-0.4396187885893712
2023-03-27,1.5765644460937815,0.0,0,Infosys market update,16.299049689792344,0,3,1,1,0,1,0.5265890341390445,-0.588821168856457,0.7356860083602142
2023-03-28,-0.5611709700794121,0.0,1,Infosys market update,16.081245030914115,1,3,1,0,0,1,0.5265890341390445,-0.6742837585988,-0.7911118119761631
2023-03-29,-0.5282842054800286,0.0,1,Infosys market update,15.875858598358638,2,3,1,0,0,1,0.5265890341390445,-0.6082444847069891,0.636828595532679
2023-03-30,-0.5704435571314762,-3.469446951953614e-18,1,Infosys market update,15.654583069207757,3,3,1,0,0,1,0.5265890341390445,-0.5460898739852847,0.5983840460997486
2023-03-31,0.7402116860518491,0.0,0,Infosys market update,15.941883513597654,4,3,1,0,1,1,0.5265890341390445,-0.4412039683924088,0.9773374619386339
2023-04-03,0.0376501226585174,0.0,0,Infosys market update,15.949250991445115,0,4,2,1,0,1,0.5265890341390445,-0.44897329473262165,-0.0441891372792303
2023-04-04,-0.289081628821706,-3.469446951953614e-18,0,Infosys market update,15.833382633165003,1,4,2,0,0,1,0.5265890341390445,-0.46451194741304813,-0.1430465501067655
2023-04-05,-0.7844334465360978,0.0,0,Infosys market update,15.531054887802314,2,4,2,0,0,1,0.5265890341390445,-0.4800506000934739,-0.11009407916425376
2023-04-06,0.5418945248921277,0.0,1,Infosys market update,15.736952501390949,3,4,2,0,0,1,0.5265890341390445,-0.5072432422842197,-0.23641188444388214
2023-04-10,0.7665675597126623,0.0,1,Infosys market update,16.0351705682301,0,4,2,1,0,1,0.5265890341390445,-0.45674262107283525,0.46108208383928306
2023-04-11,0.6272459607912979,0.0,0,Infosys market update,16.275817176292804,1,4,2,0,0,1,0.5265890341390445,-0.43731930522230233,0.2084464732800264
2023-04-12,0.9380939578904508,3.469446951953614e-18,0,Infosys market update,16.646321076369222,2,4,2,0,0,1,0.5265890341390445,-0.569397853005924,-1.1810493847958854
2023-04-13,2.0243297909295586,3.469446951953614e-18,0,Infosys market update,17.51471158589337,3,4,2,0,0,1,0.5265890341390445,-1.1520973285219025,-5.35502903751404
2023-04-14,-1.1379450112489469,0.0,1,Infosys market update,17.074706529848335,4,4,2,0,1,1,0.5265890341390445,-1.2297905919240333,-0.7691434980144887
2023-04-17,-1.0768965606246776,0.0,0,Infosys market update,16.65884899919694,0,4,2,1,0,1,0.5265890341390445,-1.2259059287539262,0.05466827554830493
2023-04-18,0.5029643184107861,0.0,0,Infosys market update,16.848943206851164,1,4,2,0,0,1,0.5265890341390445,-1.303599192156057,-0.8130801259378376
2023-04-19,-0.2023892016676314,0.0,1,Infosys market update,16.76558107128634,2,4,2,0,0,1,0.5265890341390445,-1.3540998133674416,-0.500031651983976
2023-04-20,-0.3071460050425386,0.0,1,Infosys market update,16.64290707586562,3,4,2,0,0,1,0.5265890341390445,-1.3424458238571222,0.12606529592374704
2023-04-21,-2.15893032190717,0.0,0,Infosys market update,15.748248765203208,4,4,2,0,1,1,0.5265890341390445,-1.3346764975169092,0.08762074649081666
2023-04-24,1.3065757677109795,0.0,0,Infosys market update,16.27952557270234,0,4,2,1,0,1,0.5265890341390445,-1.3540998133674416,-0.17050694255885862
2023-04-25,0.5861307888580346,-3.469446951953614e-18,1,Infosys market update,16.50337172512487,1,4,2,0,0,1,0.5265890341390445,-1.3657538028777614,-0.09361784369299792
2023-04-26,-0.7091100753532067,0.0,1,Infosys market update,16.229780217585468,2,4,2,0,0,1,0.5265890341390445,-1.3424458238571222,0.24139894422253813
2023-04-27,0.1155851829466879,0.0,1,Infosys market update,16.267067314230076,3,4,2,0,0,1,0.5265890341390445,-1.1831746338827547,1.7187680581451479
2023-04-28,0.0319287520091784,0.0,0,Infosys market update,16.272266416298148,4,4,2,0,1,1,0.5265890341390445,-1.101596707310518,0.840035499678168
2023-05-01,-1.079197899179256,-3.469446951953614e-18,1,Infosys market update,15.855613509543614,0,5,2,1,0,1,0.5265890341390445,-1.1210200231610503,-0.15952278557802138
2023-05-02,0.7825203000271127,0.0,0,Infosys market update,16.160513267795935,1,5,2,0,0,1,0.5265890341390445,-1.101596707310518,0.19197023780877054
2023-05-03,-0.2660841528417018,0.0,0,Infosys market update,16.053269195038173,2,5,2,0,0,1,0.5265890341390445,-1.1598666548621153,-0.5494603583977437
2023-05-04,0.7061335735575514,0.0,0,Infosys market update,16.326434227481048,3,5,2,0,0,1,0.5265890341390445,-1.187059297052861,-0.26936435538639386
2023-05-05,-0.2169197017128571,-3.469446951953614e-18,1,Infosys market update,16.237548491713873,4,5,2,0,1,1,0.5265890341390445,-1.2025979497332875,-0.16501486406844001
2023-05-08,0.2056905239809314,0.0,1,Infosys market update,16.309756873639685,0,5,2,1,0,1,0.5265890341390445,-1.198713286563181,0.05466827554830493
2023-05-09,0.1240603472734597,-3.469446951953614e-18,1,Infosys market update,16.35030208995952,1,5,2,0,0,1,0.5265890341390445,-1.198713286563181,0.05466827554830493
2023-05-10,0.5489060994013899,0.0,0,Infosys market update,16.559030922050145,2,5,2,0,0,1,0.5265890341390445,-1.187059297052861,0.12606529592374704
2023-05-11,0.0876634126142172,0.0,1,Infosys market update,16.585596212642578,3,5,2,0,0,1,0.5265890341390445,-1.2802912131354178,-0.9503820881983032
2023-05-12,-0.9998213514458808,0.0,1,Infosys market update,16.200127241031844,4,5,2,0,1,1,0.5265890341390445,-1.264752560454992,0.19746231629918914
2023-05-15,-0.5035298063186965,0.0,0,Infosys market update,16.003941136748477,0,5,2,1,0,1,0.5265890341390445,-1.1715206443724353,0.9608612264673779
2023-05-16,0.9904871743588692,0.0,1,Infosys market update,16.396832912602168,1,5,2,0,0,1,0.5265890341390445,-1.253098570944672,-0.807588047447419
2023-05-17,-1.3762186289840117,0.0,0,Infosys market update,15.859830105255236,2,5,2,0,0,1,0.5265890341390445,-1.2259059287539262,0.3073038861075616
2023-05-18,0.5144013948639936,-3.469446951953614e-18,1,Infosys market update,16.0545913681452,3,5,2,0,0,1,0.5265890341390445,-1.2375599182642463,-0.12657031463550963
2023-05-19,-0.6226212455472874,0.0,1,Infosys market update,15.813633714056056,4,5,2,0,1,1,0.5265890341390445,-1.2025979497332875,0.3787009064830037
2023-05-22,0.8602724560135008,0.0,0,Infosys market update,16.151182300691588,0,5,2,1,0,1,0.5265890341390445,-1.0627500756094523,1.4551482906050541
2023-05-23,-0.9694928541701728,0.0,1,Infosys market update,15.77754725808832,1,5,2,0,0,1,0.5265890341390445,-1.1054813704806246,-0.40666631764685945
2023-05-24,-0.056954341283473,0.0,1,Infosys market update,15.748943330159276,2,5,2,0,0,1,0.5265890341390445,-1.097712044140411,0.12057321743332841
2023-05-25,0.7633604096112145,0.0,1,Infosys market update,16.045890590196663,3,5,2,0,0,1,0.5265890341390445,-1.0627500756094523,0.3677167495021665
2023-05-26,-0.9979422017102068,0.0,1,Infosys market update,15.661095271820198,4,5,2,0,1,1,0.5265890341390445,-0.9889414753774285,0.7521622438314701
2023-05-30,0.116084719073815,-3.469446951953614e-18,1,Infosys market update,15.698557125244744,1,5,2,0,0,1,0.5265890341390445,-0.9772874858671092,0.12057321743332841
2023-05-31,0.8155781980944093,0.0,1,Infosys market update,16.01728045632673,2,5,2,0,0,1,0.5265890341390445,-0.9578641700165763,0.22492270875128229
2023-06-01,-0.3077503298863114,0.0,0,Infosys market update,15.894439593335186,3,6,2,0,0,1,0.5265890341390445,-0.9267868646557241,0.3073038861075616
2023-06-02,-0.122063975677751,0.0,0,Infosys market update,15.841221759123142,4,6,2,0,1,1,0.5265890341390445,-0.9384408541660442,-0.08812576520257928
2023-06-05,1.4966179665611696,0.0,1,Infosys market update,16.45852440736517,0,6,2,1,0,1,0.5265890341390445,-1.0782887282898788,-1.373272131960537
2023-06-06,-0.2968939962310054,0.0,0,Infosys market update,16.339710113812405,1,6,2,0,0,1,0.5265890341390445,-0.992826138547535,0.8729879706206799
2023-06-08,0.8509444504395436,0.0,1,Infosys market update,16.144815573021095,3,6,2,0,0,1,0.5265890341390445,-1.0666347387795594,-0.6867623206582093
2023-06-09,-0.5243618754414633,0.0,1,Infosys market update,15.94089308972151,4,6,2,0,1,1,0.5265890341390445,-1.0627500756094523,0.04917619705788631
2023-06-12,0.3341345310026927,0.0,1,Infosys market update,16.063512846798027,0,6,2,1,0,1,0.5265890341390445,-0.934556190995937,1.295878014382914
2023-06-13,-1.2440242146403184,0.0,0,Infosys market update,15.58084066148565,1,6,2,0,0,1,0.5265890341390445,-0.9190175383155113,0.15352568837584016
2023-06-14,2.2497294284863125,0.0,1,Infosys market update,16.562518681282995,2,6,2,0,0,1,0.5265890341390445,-1.0239034439083872,-0.9888266376312335
2023-06-15,-1.2676528642401057,0.0,1,Infosys market update,16.07024914640207,3,6,2,0,0,1,0.5265890341390445,-1.0005954648877478,0.23041478724170086
2023-06-16,1.5658753161747134,0.0,0,Infosys market update,16.719445529328027,4,6,2,0,1,1,0.5265890341390445,-0.9267868646557241,0.7521622438314701
2023-06-20,-2.115960013074972,0.0,0,Infosys market update,15.846549491615097,1,6,2,0,0,1,0.5265890341390445,-0.992826138547535,-0.6428256927348603
2023-06-21,1.6303039901032883,0.0,1,Infosys market update,16.525691886600182,2,6,2,0,0,1,0.5265890341390445,-1.0821733914599851,-0.8625088323516051
2023-06-22,-0.6453001064232332,0.0,0,Infosys market update,16.276201441869105,3,6,2,0,0,1,0.5265890341390445,-1.0549807492692393,0.301811807617143
2023-06-23,-0.8376228262908841,0.0,1,Infosys market update,15.953539471204166,4,6,2,0,1,1,0.5265890341390445,-1.1482126653517961,-0.9448900097078846
2023-06-26,0.0264522594542548,0.0,1,Infosys market update,15.956646854546182,0,6,2,1,0,1,0.5265890341390445,-1.04332675975892,1.0981631887278434
2023-06-27,-0.1735892787911511,0.0,1,Infosys market update,15.884093482673965,1,6,2,0,0,1,0.5265890341390445,-1.0005954648877478,0.4391137698776086
2023-06-28,-0.116192509198255,0.0,1,Infosys market update,15.833116721720724,2,6,2,0,0,1,0.5265890341390445,-0.9539795068464699,0.47206624082012033
2023-06-29,0.1765919435287503,0.0,1,Infosys market update,15.894064330693842,3,6,2,0,0,1,0.5265890341390445,-0.9034788856350848,0.5379711827051438
2023-06-30,1.1637797313353937,0.0,1,Infosys market update,16.36213151016091,4,6,2,0,1,1,0.5265890341390445,-0.841324274913381,0.6038761245901673
2023-07-03,-1.4900068516010088,0.0,1,Infosys market update,15.777266074907017,0,7,3,1,0,1,0.5265890341390445,-0.8180162958927417,0.25787517969379403
2023-07-05,1.5344257327685045,0.0,0,Infosys market update,16.4119213873987,2,7,3,0,0,1,0.5265890341390445,-0.7752850010215702,0.4226375344063527
2023-07-06,-1.8190274155404904,0.0,0,Infosys market update,15.681774504061,3,7,3,0,0,1,0.5265890341390445,-0.841324274913381,-0.6263494572636045
2023-07-07,-0.556215091500951,0.0,0,Infosys market update,15.465821855598106,4,7,3,0,1,1,0.5265890341390445,-0.8490936012535939,-0.049681215769648915
2023-07-10,0.681324383299385,-3.469446951953614e-18,1,Infosys market update,15.728750072331504,0,7,3,1,0,1,0.5265890341390445,-0.8646322539340197,-0.12107823614509101
2023-07-11,0.3249454422234195,0.0,0,Infosys market update,15.847795107373145,1,7,3,0,0,1,0.5265890341390445,-0.783054327361783,0.8070830287356563
2023-07-12,-0.1715863017540668,0.0,1,Infosys market update,15.77597161295432,2,7,3,0,0,1,0.5265890341390445,-0.841324274913381,-0.560444515378581
2023-07-13,1.5176629576792382,0.0,1,Infosys market update,16.402921222493234,3,7,3,0,0,1,0.5265890341390445,-0.588821168856457,2.476674889822918
2023-07-14,-0.3577843185653775,0.0,1,Infosys market update,16.261303908829877,4,7,3,0,1,1,0.5265890341390445,-0.49947391594400675,0.8345434211877495
2023-07-17,0.2575230142766398,0.0,1,Infosys market update,16.353831663385833,0,7,3,1,0,1,0.5265890341390445,-0.4101266630315566,0.8235592642069122
2023-07-18,1.6626648565634576,0.0,0,Infosys market update,17.048103905927753,1,7,3,0,0,1,0.5265890341390445,-0.20423951501591042,1.8890224913481253
2023-07-19,-0.4671054631737615,0.0,0,Infosys market update,16.865622156710625,2,7,3,0,0,1,0.5265890341390445,-0.2625094625675091,-0.5055237304743947
2023-07-20,1.5169656962231606,3.469446951953614e-18,1,Infosys market update,17.492266847580822,3,7,3,0,0,1,0.5265890341390445,-0.7908236537019959,-4.6026142843266875
2023-07-21,-2.2667666421262433,0.0,0,Infosys market update,16.541282857549703,4,7,3,0,1,1,0.5265890341390445,-0.7597463483411437,0.2853355721458871
2023-07-24,-1.0126240879511883,0.0,1,Infosys market update,16.15069845629463,0,7,3,1,0,1,0.5265890341390445,-0.7908236537019959,-0.252888119915138
2023-07-25,-0.7565610143178224,0.0,1,Infosys market update,15.859052993840136,1,7,3,0,0,1,0.5265890341390445,-0.7325537061503979,0.5599394966668183
2023-07-26,0.673479986454118,0.0,1,Infosys market update,16.118705564922976,2,7,3,0,0,1,0.5265890341390445,-0.647091116408055,0.8235592642069122
2023-07-27,0.448737726733826,0.0,0,Infosys market update,16.286977379846455,3,7,3,0,0,1,0.5265890341390445,-0.6432064532379478,0.04917619705788631
2023-07-28,-0.6897666494065554,0.0,1,Infosys market update,16.020725460788885,4,7,3,0,1,1,0.5265890341390445,-0.7053610639596523,-0.5439682799073251
2023-07-31,-0.8243390000579202,0.0,1,Infosys market update,15.703186235445523,0,7,3,1,0,1,0.5265890341390445,-0.6354371268977349,0.6862573019464466
2023-08-01,0.3330162284400986,0.0,0,Infosys market update,15.825360968878616,1,8,3,0,0,1,0.5265890341390445,-0.5849365056863505,0.4775583193105389
2023-08-02,1.1599198537626272,0.0,0,Infosys market update,16.291746475363684,2,8,3,0,0,1,0.5265890341390445,-0.6820530849390136,-0.9009533817845354
2023-08-03,-0.4078270329653429,-3.469446951953614e-18,1,Infosys market update,16.131446234000276,3,8,3,0,0,1,0.5265890341390445,-0.68593774810912,-0.01672874482713717
2023-08-04,-0.9553481395734684,0.0,1,Infosys market update,15.763276270111366,4,8,3,0,1,1,0.5265890341390445,-0.6160138110472028,0.680765223456028
2023-08-07,-0.6118466911196395,0.0,0,Infosys market update,15.526367408234371,0,8,3,1,0,1,0.5265890341390445,-0.5927058320265634,0.24689102271295674
2023-08-08,0.3640881831817426,0.0,0,Infosys market update,15.660905734321137,1,8,3,0,0,1,0.5265890341390445,-0.5965904951966698,-0.01672874482713717
2023-08-09,0.6104816194743807,0.0,1,Infosys market update,15.894714696466206,2,8,3,0,0,1,0.5265890341390445,-0.6160138110472028,-0.18149109953969586
2023-08-10,0.3316734171538417,0.0,0,Infosys market update,16.01642841783962,3,8,3,0,0,1,0.5265890341390445,-0.5577438634956048,0.5434632611955623
2023-08-11,-0.7243883019736628,0.0,1,Infosys market update,15.736996419141208,4,8,3,0,1,1,0.5265890341390445,-0.627667800557522,-0.6043811433019298
2023-08-14,-0.6034547467049507,0.0,1,Infosys market update,15.503242141706863,0,8,3,1,0,1,0.5265890341390445,-0.5616285266657112,0.6093682030805859
2023-08-15,2.0946449281216273,0.0,0,Infosys market update,16.406569984488396,1,8,3,0,0,1,0.5265890341390445,-0.46839661058315457,0.8949562845823544
2023-08-17,-0.9080942563157696,0.0,0,Infosys market update,15.634658352675098,3,8,3,0,0,1,0.5265890341390445,-0.5227818949646461,-0.4945395734935574
2023-08-18,-0.3116818702690805,0.0,1,Infosys market update,15.510318684750356,4,8,3,0,1,1,0.5265890341390445,-0.6121291478770956,-0.7911118119761631
2023-08-21,0.650316025071591,0.0,1,Infosys market update,15.760463248802722,0,8,3,1,0,1,0.5265890341390445,-0.5577438634956048,0.5434632611955623
2023-08-22,-1.4055405339842175,0.0,1,Infosys market update,15.211161261680044,1,8,3,0,0,1,0.5265890341390445,-0.5188972317945396,0.3732088279925851
2023-08-23,1.0352642680413917,0.0,0,Infosys market update,15.623307568905028,2,8,3,0,0,1,0.5265890341390445,-0.41789598937176947,0.9224166770344476
2023-08-24,-0.6688254368960207,0.0,1,Infosys market update,15.364943868829654,3,8,3,0,0,1,0.5265890341390445,-0.46839661058315457,-0.42863463160853393
2023-08-25,-0.0077832163813699,0.0,1,Infosys market update,15.354955313078031,4,8,3,0,1,1,0.5265890341390445,-0.425665315711983,0.40066922044467823
2023-08-28,0.3750659094596533,0.0,1,Infosys market update,15.49384019010299,0,8,3,1,0,1,0.5265890341390445,-0.3984726735212373,0.26885933667463124
2023-08-29,0.9885969766867584,0.0,1,Infosys market update,15.885924094567724,1,8,3,0,0,1,0.5265890341390445,-0.3635107049902786,0.301811807617143
2023-08-30,-1.386934128224363,0.0,0,Infosys market update,15.344475887008176,2,8,3,0,0,1,0.5265890341390445,-0.3207794101191064,0.4281296128967713
2023-08-31,0.8769437033675352,0.0,1,Infosys market update,15.689080555964328,3,8,3,0,0,1,0.5265890341390445,-0.3829340208408108,-0.5494603583977437
2023-09-01,-0.5217498527411816,-3.469446951953614e-18,1,Infosys market update,15.486062572399836,4,9,3,0,1,1,0.5265890341390445,-0.32854873645932,0.4885424762913762
2023-09-05,0.2204362865919891,0.0,0,Infosys market update,15.56408430376471,1,9,3,0,0,1,0.5265890341390445,-0.2430861467169762,0.8015909502452377
2023-09-06,-0.3250327463930133,0.0,0,Infosys market update,15.4347603758296,2,9,3,0,0,1,0.5265890341390445,-0.30912542060878706,-0.5714286723594182
2023-09-07,0.4260561781727237,-3.469446951953614e-18,1,Infosys market update,15.593965412012183,3,9,3,0,0,1,0.5265890341390445,-0.32854873645932,-0.17050694255885862
2023-09-08,-0.0372021787469271,0.0,1,Infosys market update,15.572816771631905,4,9,3,0,1,1,0.5265890341390445,-0.24697080988708334,0.7356860083602142
2023-09-11,-0.2714415674586575,0.0,1,Infosys market update,15.463515315980686,0,9,3,1,0,1,0.5265890341390445,-0.17704687282516604,0.636828595532679
2023-09-12,0.6527778344277749,0.0,0,Infosys market update,15.714628695213417,1,9,3,0,0,1,0.5265890341390445,-0.13820024112410026,0.3512405140309106
2023-09-13,-1.256022463506835,-3.469446951953614e-18,1,Infosys market update,15.227082970028151,2,9,3,0,0,1,0.5265890341390445,-0.1615082201447389,-0.16501486406844001
2023-09-14,-0.8879749772323922,0.0,0,Infosys market update,14.885071925397444,3,9,3,0,0,1,0.5265890341390445,-0.1226615884436745,0.3512405140309106
2023-09-15,3.611764091993157,0.0,1,Infosys market update,16.646951803368996,4,9,3,0,1,1,0.5265890341390445,-0.24697080988708334,-1.0766998934779315
2023-09-18,-3.0651802881728907,0.0,1,Infosys market update,15.187782310250975,0,9,3,1,0,1,0.5265890341390445,-0.24697080988708334,0.04917619705788631
2023-09-19,-0.5621631149792087,-3.469446951953614e-18,1,Infosys market update,14.969684004055711,1,9,3,0,0,1,0.5265890341390445,-0.23531682037676332,0.10958906045249116
2023-09-20,1.082538499132962,0.0,0,Infosys market update,15.402314442467883,2,9,3,0,0,1,0.5265890341390445,-0.20035485184580468,0.32378012157881747
2023-09-21,0.3811863852966933,0.0,1,Infosys market update,15.543655701077164,3,9,3,0,0,1,0.5265890341390445,-0.2508554730571891,-0.4451108670797898
2023-09-22,-0.1316024702514412,0.0,0,Infosys market update,15.486852461707834,4,9,3,0,1,1,0.5265890341390445,-0.23920148354686907,0.14254153139500292
2023-09-25,-0.1490991506118301,0.0,0,Infosys market update,15.423527661527311,0,9,3,1,0,1,0.5265890341390445,-0.29747143109846774,-0.5110158089648132
2023-09-26,0.4648958662608067,0.0,1,Infosys market update,15.59831353731557,1,9,3,0,0,1,0.5265890341390445,-0.41789598937176947,-1.0437474225354197
2023-09-27,1.3452096366564048,0.0,0,Infosys market update,16.146887265782958,2,9,3,0,0,1,0.5265890341390445,-0.35962604182017216,0.5544474181763996
2023-09-28,1.374162237629005,0.0,1,Infosys market update,16.708517784404787,3,9,3,0,0,1,0.5265890341390445,-0.5266665581347525,-1.4940978587497469
2023-09-29,-1.6074895476292197,0.0,1,Infosys market update,16.07308792932543,4,9,3,0,1,1,0.5265890341390445,-0.47616593692336745,0.49952663327221347
2023-10-02,-1.8552170081119648,0.0,0,Infosys market update,15.326210642915772,0,10,4,1,0,1,0.5265890341390445,-0.44897329473262165,0.24139894422253813
2023-10-03,1.0128601541533455,0.0,1,Infosys market update,15.728750072331504,1,10,4,0,0,1,0.5265890341390445,-0.5150125686244326,-0.560444515378581
2023-10-04,0.2185397838230959,0.0,1,Infosys market update,15.80595707470696,2,10,4,0,0,1,0.5265890341390445,-0.35962604182017216,1.4386720551337981
2023-10-05,-0.9527483431299268,0.0,1,Infosys market update,15.438752948632864,3,10,4,0,0,1,0.5265890341390445,-0.29747143109846774,0.5489553396859811
2023-10-06,0.2185397838230959,0.0,0,Infosys market update,15.515995211011742,4,10,4,0,1,1,0.5265890341390445,-0.23531682037676332,0.5764157321380742
2023-10-09,1.1367260320673875,0.0,1,Infosys market update,15.97222570766686,0,10,4,1,0,1,0.5265890341390445,-0.24697080988708334,-0.10460200067383517
2023-10-10,0.6419596819645896,0.0,0,Infosys market update,16.218927015478187,1,10,4,0,0,1,0.5265890341390445,-0.2120088413561247,0.32378012157881747
2023-10-11,0.9196859600338458,0.0,0,Infosys market update,16.581647323522837,2,10,4,0,0,1,0.5265890341390445,-0.29747143109846774,-0.719714791600721
2023-10-12,1.2877935891524566,3.469446951953614e-18,1,Infosys market update,17.10452423591109,3,10,4,0,0,1,0.5265890341390445,-0.7053610639596523,-3.5701035281279867
2023-10-13,-1.7705627366306185,0.0,1,Infosys market update,16.39639390780686,4,10,4,0,1,1,0.5265890341390445,-0.5499745371553919,1.4826086830571472
2023-10-16,-1.4538569397790295,0.0,1,Infosys market update,15.826954402449774,0,10,4,1,0,1,0.5265890341390445,-0.4412039683924088,1.0212740898619828
2023-10-17,-0.0763407875353315,0.0,0,Infosys market update,15.79104899367089,1,10,4,0,0,1,0.5265890341390445,-0.3907033471810244,0.46108208383928306
2023-10-18,-0.419772314821181,0.0,0,Infosys market update,15.626337253428469,2,10,4,0,0,1,0.5265890341390445,-0.46451194741304813,-0.6483177712252789
2023-10-19,-0.6091588192078583,0.0,0,Infosys market update,15.39054355067494,3,10,4,0,0,1,0.5265890341390445,-0.4800506000934739,-0.1430465501067655
2023-10-20,0.5314293086599379,0.0,0,Infosys market update,15.592190398956234,4,10,4,0,1,1,0.5265890341390445,-0.5227818949646461,-0.3682217682139291
2023-10-23,0.922957669845166,0.0,1,Infosys market update,15.956258959271633,0,10,4,1,0,1,0.5265890341390445,-0.5927058320265634,-0.5988890648115113
2023-10-24,-1.0811167028256414,0.0,0,Infosys market update,15.538723663148948,1,10,4,0,0,1,0.5265890341390445,-0.5150125686244326,0.7301939298697956
2023-10-25,-0.433667742835198,0.0,0,Infosys market update,15.368822676164417,2,10,4,0,0,1,0.5265890341390445,-0.6587451059183742,-1.290890954604258
2023-10-26,0.9868625470239296,0.0,1,Infosys market update,15.760177219924154,3,10,4,0,0,1,0.5265890341390445,-0.6781684217689071,-0.1869831780301145
2023-10-27,-0.5760870819302824,0.0,1,Infosys market update,15.53679409222448,4,10,4,0,1,1,0.5265890341390445,-0.6354371268977349,0.4226375344063527
2023-10-30,0.0033404420452844,0.0,0,Infosys market update,15.531054887802314,0,10,4,1,0,1,0.5265890341390445,-0.6160138110472028,0.21393855177044502
2023-10-31,-0.4492231836694626,0.0,0,Infosys market update,15.355277011580254,1,10,4,0,0,1,0.5265890341390445,-0.6432064532379478,-0.24739604142471935
2023-11-01,0.6316530526612674,0.0,1,Infosys market update,15.597775260887206,2,11,4,0,0,1,0.5265890341390445,-0.6509757795781613,-0.049681215769648915
2023-11-02,1.1080719873335445,0.0,0,Infosys market update,16.041484656548686,3,11,4,0,0,1,0.5265890341390445,-0.5460898739852847,0.988321618919471
2023-11-03,-0.1550556283395364,0.0,1,Infosys market update,15.975863775808987,4,11,4,0,1,1,0.5265890341390445,-0.5499745371553919,-0.01672874482713717
2023-11-06,-1.9241985317173904,0.0,0,Infosys market update,15.19654134072846,0,11,4,1,0,1,0.5265890341390445,-0.483935263263581,0.6093682030805859
2023-11-07,-0.8430224328280597,0.0,0,Infosys market update,14.871737477901492,1,11,4,0,0,1,0.5265890341390445,-0.5111279054543261,-0.2144435704822076
2023-11-08,0.3827134868580482,-3.469446951953614e-18,0,Infosys market update,15.01366677871875,2,11,4,0,0,1,0.5265890341390445,-0.5538592003254983,-0.37371384670434776
2023-11-09,1.8715767307404447,0.0,1,Infosys market update,15.807417995147167,3,11,4,0,0,1,0.5265890341390445,-0.6626297690884807,-1.0053028731024893
